coefficients,accuracy,fluxes
"[0.09139626593005169, 0.3198642543277255, 0.26243402840170027, 0.3263054513405227]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387096826, 'r_1808': 0.754838709677415, 'r_1654': 0.0}"
"[0.09694548239155838, 0.31791071185480146, 0.26083123592368246, 0.3243125698299578]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387099506, 'r_1808': 0.754838709677147, 'r_1654': 0.0}"
"[0.09295187903783649, 0.3460089171705721, 0.250086470176548, 0.31095273361504344]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387099506, 'r_1808': 0.754838709677147, 'r_1654': 0.0}"
"[0.09206888123618324, 0.3427220001509638, 0.24771076991448845, 0.31749834869836446]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387090573, 'r_1808': 0.7548387096778697, 'r_1654': 0.0}"
"[0.1820133949138297, 0.3087701253962143, 0.22317121589742886, 0.28604526379252715]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387095027, 'r_1808': 0.7548387096774811, 'r_1654': 0.0}"
"[0.2279025782944719, 0.13449737756417382, 0.2794371014738528, 0.3581629426675015]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387095027, 'r_1808': 0.7548387096774811, 'r_1654': 0.0}"
"[0.19557010812623085, 0.14012961039587318, 0.29113885243598586, 0.37316142904191013]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387072951, 'r_1808': 0.7548387096777252, 'r_1654': 0.0}"
"[0.20282148069138434, 0.1082472301461335, 0.3019337346776111, 0.3869975544848711]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387072951, 'r_1808': 0.7548387096777252, 'r_1654': 0.0}"
"[0.20863719358794258, 0.11135111643190362, 0.31059139711398026, 0.3694202928661735]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.119354838720029, 'r_1808': 0.7548387096753677, 'r_1654': 0.0}"
"[0.349694271809021, 0.0915032501772935, 0.25522979224385123, 0.30357268576983426]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387473862, 'r_1808': 0.7548387096636269, 'r_1654': 0.0}"
"[0.3313992729046592, 0.13903318813321142, 0.24187690331803013, 0.28769063564409925]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387473862, 'r_1808': 0.7548387096636269, 'r_1654': 0.0}"
"[0.14480841122102037, 0.1778341067159698, 0.30937910303526994, 0.3679783790277399]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387098609, 'r_1808': 0.7548387096772404, 'r_1654': 0.0}"
"[0.13485805794682676, 0.23432834637503688, 0.2881204527614576, 0.3426931429166788]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387098609, 'r_1808': 0.7548387096772404, 'r_1654': 0.0}"
"[0.011521319155109571, 0.2677347651873809, 0.32919560505202483, 0.39154831060548473]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387074927, 'r_1808': 0.7548387096765551, 'r_1654': -6.821210263296961e-12}"
"[0.010603721429589067, -0.3260549023952635, 0.30297732792764537, 0.360364048247502]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.1193548387074927, 'r_1808': 0.7548387096765551, 'r_1654': -6.821210263296961e-12}"
"[0.4253546438749964, -0.17996157672502222, -0.30754303229746066, -0.0871407471025207]",0.6,"{'r_2111': 0.0837477060418422, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436397487}"
"[0.24615683378867784, -0.23608092077796514, -0.40344746675881304, -0.114314778674544]",0.6,"{'r_2111': 0.08374770604149111, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.2684471535685664, -0.2574588331319606, -0.43998097635115796, -0.034113036948315]",0.6,"{'r_2111': 0.08374770604154151, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436369066}"
"[0.2454574603350142, -0.26554970397313754, -0.45380776647883464, -0.0351850692130136]",0.6,"{'r_2111': 0.0837477060414911, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.28664491038932477, -0.310108606987952, -0.36215740348925113, -0.04108907913347204]",0.6,"{'r_2111': 0.08374770604149129, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.25073709757134527, -0.27126151286776123, -0.31679019205865244, -0.1612111975022411]",0.6,"{'r_2111': 0.08374770604135486, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[-0.05604861802880471, -0.2930398658385065, 0.5218260321758788, -0.12908548395681008]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0, 'r_1808': 0.0, 'r_1654': -0.16250000000002274}"
"[-0.19376614193054845, -0.242639626725872, 0.400590265703928, -0.16300396563965158]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.0, 'r_1808': 0.0, 'r_1654': -0.16250000000002274}"
"[0.11353395203300776, -0.19877317489105845, -0.3533706828318863, -0.3343221902440476]",0.6,"{'r_2111': 0.0837477060414899, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.18919308476160135, -0.18180805134633074, -0.3232107918173497, -0.30578807207471825]",0.6,"{'r_2111': 0.08374770604165047, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436364518}"
"[0.22859570629870823, -0.21967261626224838, -0.18225812928202428, -0.3694735481570191]",0.6,"{'r_2111': 0.08374770604153184, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436366792}"
"[0.04202307196522057, -0.2728028607289035, -0.22633926752107075, -0.45883479978480524]",0.6,"{'r_2111': 0.08374770604149133, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436375887}"
"[0.04802390051259668, -0.16896025358871575, -0.25866015874617543, -0.5243556871525121]",0.6,"{'r_2111': 0.08374770604149294, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.04811651454732449, -0.16928609323577606, -0.25723048574856083, -0.5253669064683386]",0.6,"{'r_2111': 0.08374770604149294, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.23400744708232263, -0.15846664540776023, -0.3349854315149576, -0.27254047599495956]",0.6,"{'r_2111': 0.08374770604133824, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436364518}"
"[0.24316533418346697, -0.12553321722292207, -0.34809509447907205, -0.2832063541145389]",0.6,"{'r_2111': 0.08374770604142703, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436359971}"
"[0.19514183880748798, -0.29823444390129905, -0.2793486869524795, -0.22727503033873347]",0.6,"{'r_2111': 0.08374770604148996, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.19969032958153968, -0.30518588304361305, -0.2625512852843595, -0.23257250209048771]",0.6,"{'r_2111': 0.08374770604149133, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.598775743637475}"
"[0.20701230034342732, -0.3163760198783252, -0.2355115285827977, -0.2411001511954498]",0.6,"{'r_2111': 0.0837477060414912, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.2825540967380699, -0.2862373268214892, -0.21307616930988885, -0.218132407130552]",0.6,"{'r_2111': 0.08374770604132459, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436370202}"
"[0.28187429366390154, -0.2879545840301264, -0.21256352469917145, -0.21760759760680062]",0.6,"{'r_2111': 0.0837477060414857, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.598775743637816}"
"[0.18772163200959655, -0.21304185736777748, -0.3761745269937115, -0.22306198362891447]",0.6,"{'r_2111': 0.08374770604149065, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.04504936093154966, -0.11954935362549396, -0.39417070679568145, -0.44123057864727494]",0.6,"{'r_2111': 0.0837477060410662, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436407719}"
"[0.04417618923444106, -0.13661473633499177, -0.3865306715568632, -0.432678402873704]",0.6,"{'r_2111': 0.08374770604148936, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436373613}"
"[0.0714373829462, -0.22091989836117948, -0.007957813899132691, -0.6996849047934879]",0.6,"{'r_2111': 0.08374770604148936, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436373613}"
"[0.21953208341611197, -0.6789023275366957, -0.024454919716613472, -0.0771106693305789]",0.6,"{'r_2111': 0.08374770604148936, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436373613}"
"[0.20234838625486748, -0.7040359894458367, -0.022540730555859617, -0.07107489374343626]",0.6,"{'r_2111': 0.08374770604150034, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436380434}"
"[0.12228404062158185, -0.42546603472296934, -0.013621910517542189, -0.43862801413790664]",0.6,"{'r_2111': 0.08374770604462035, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757435385674}"
"[0.12346934574059772, -0.4198970492148869, -0.013753948354901393, -0.44287965668961393]",0.6,"{'r_2111': 0.08374770604236001, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436380434}"
"[0.07744998396341347, -0.263393472549069, -0.008627591513757164, -0.6505289519737604]",0.6,"{'r_2111': 0.08374770604141403, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[0.18433134769836418, -0.21761331127645997, -0.4703822221872421, -0.12767311883793372]",0.6,"{'r_2111': 0.08374770604148987, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.22563564007966316, -0.04229897136746883, -0.5757837454700853, -0.15628164308278275]",0.6,"{'r_2111': 0.08374770604119049, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.3737413940627151, -0.07006373869267805, -0.29733097884670573, -0.2588638883979011]",0.6,"{'r_2111': 0.0837477060414917, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436375887}"
"[0.6229415266841529, -0.042184053194324014, -0.17901736421754236, -0.15585705590398066]",0.6,"{'r_2111': 0.08374770604067182, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436399761}"
"[0.6365853654581165, -0.021205701625904853, -0.18293825237557726, -0.15927068054040133]",0.6,"{'r_2111': 0.08374770604149137, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.598775743637475}"
"[0.4225019880790178, -0.01407423353049849, -0.45771575740481263, -0.1057080209856711]",0.6,"{'r_2111': 0.08374770604149137, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.598775743637475}"
"[0.479631452821913, -0.015977309612861233, -0.38438969174811016, -0.12000154581711564]",0.6,"{'r_2111': 0.08374770604149237, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436375887}"
"[0.502391557335054, -0.015278487136753576, -0.367577089208228, -0.11475286631996434]",0.6,"{'r_2111': 0.08374770604136991, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436367929}"
"[0.3342843413941493, -0.3447800274943582, -0.24458067295028854, -0.07635495816120394]",0.6,"{'r_2111': 0.08374770604149094, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.3003705074465635, -0.3098013846057254, 0.32121951732904397, -0.06860859061866711]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999996274, 'r_1808': 0.0, 'r_1654': -0.16250000000422915}"
"[0.2784122590914851, -0.2871537025754585, 0.29773712553908305, 0.13669691279397325]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 1.999999999996274, 'r_1808': 0.0, 'r_1654': -0.16250000000422915}"
"[0.32938260020134463, -0.247016693804872, -0.3061584355442269, -0.11744227044955646]",0.6,"{'r_2111': 0.08374770604110367, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436423635}"
"[0.22898252261816604, -0.2839982800711924, -0.35199430364221207, -0.1350248936684295]",0.6,"{'r_2111': 0.0837477060415084, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.2876669851435281, -0.10049879015019418, -0.4422046667959, -0.16962955791037773]",0.6,"{'r_2111': 0.08374770604148937, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.31538042393395116, -0.11018070435369358, -0.38846743721210664, -0.18597143450024867]",0.6,"{'r_2111': 0.08374770604148937, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.24453292697828669, -0.08542955772607012, -0.3012015719692363, -0.3688359433264069]",0.6,"{'r_2111': 0.08374770604148937, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[-0.4013214643476767, -0.31190924050709995, 0.010376994004142404, -0.27639230114108093]",0.6,"{'r_2111': 0.0, 'r_1714': -1.0, 'r_1761': 2.000000000001819, 'r_1808': 0.0, 'r_1654': -0.1857142857152212}"
"[0.37456117045861537, -0.325851251863143, 0.01084083460088821, -0.28874674307735343]",0.6,"{'r_2111': 0.0837477060415319, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436366792}"
"[0.3066743856057541, -0.2667928240977032, -0.19011952321793138, -0.2364132670786113]",0.6,"{'r_2111': 0.08374770604149089, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.33183063086865067, -0.2886776179781111, -0.2057148698781629, -0.17377688127507535]",0.6,"{'r_2111': 0.08374770604149089, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.18011086105470797, -0.3542270187341138, -0.2524260993165848, -0.2132360208945935]",0.6,"{'r_2111': 0.08374770604129529, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436365655}"
"[0.20660408860550739, -0.4063316889189597, -0.14246246166661222, -0.24460176080892068]",0.6,"{'r_2111': 0.08374770604144972, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[0.13177044211968034, -0.04353340201583792, -0.340593014092977, -0.48410314177150476]",0.6,"{'r_2111': 0.08374770604129937, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436357697}"
"[0.11020773662049392, -0.6509126630788, -0.18171882648223284, -0.0571607738184732]",0.6,"{'r_2111': 0.08374770604149082, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[0.22187403797908095, -0.5692250461091785, -0.15891365040279204, -0.04998726550894852]",0.6,"{'r_2111': 0.08374770604212466, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436384982}"
"[0.17772465141883886, -0.45595836187091177, -0.12729237445164393, -0.23902461225860544]",0.6,"{'r_2111': 0.0837477060417571, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436395214}"
"[0.4147631321499171, -0.4426626531118111, -0.032712969128910564, -0.10986124560936127]",0.6,"{'r_2111': 0.08374770604159744, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436379297}"
"[0.22963931384850547, -0.5826869835415265, -0.04306083011615009, -0.14461287249381793]",0.6,"{'r_2111': 0.08374770604149119, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[0.5120458127993333, -0.06948257629271223, -0.0960163022050485, -0.322455308702906]",0.6,"{'r_2111': 0.08374770604149119, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[0.32801048198295557, -0.04450971528229573, -0.4209187517862609, -0.2065610509484878]",0.6,"{'r_2111': 0.08374770604149119, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[0.26224800890790717, -0.03558600974967149, -0.3365291983982526, -0.36563678294416874]",0.6,"{'r_2111': 0.08374770604149119, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[0.17986795668407013, -0.20520068776787917, -0.17411054167474338, -0.4408208138733073]",0.6,"{'r_2111': 0.08374770604149119, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436381571}"
"[0.22356528250237123, -0.2550523760665467, -0.21640915454732718, -0.3049731868837549]",0.6,"{'r_2111': 0.08374770604138655, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.598775743635656}"
"[0.19175155055756346, -0.36105972996099134, -0.18561375216593048, -0.2615749673155147]",0.6,"{'r_2111': 0.08374770604149166, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.1574619752109353, -0.29649396880218387, -0.33124469243820276, -0.21479936354867804]",0.6,"{'r_2111': 0.08374770604149116, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.16596263059452895, -0.31250032874225847, -0.34912708578611806, -0.1724099548770945]",0.6,"{'r_2111': 0.08374770604149116, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.012763443108681173, -0.27251211948988324, -0.3695386527015223, -0.34518578469991323]",0.6,"{'r_2111': 0.08374770604171132, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436363381}"
"[0.04971822431394248, -0.3109590066820392, -0.3658374946662692, -0.2734852743377491]",0.6,"{'r_2111': 0.0837477060415343, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436358834}"
"[0.28537565829692263, -0.2338452458339147, -0.27511458757318724, -0.20566450829597546]",0.6,"{'r_2111': 0.0837477060415343, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436358834}"
"[0.23273426762929741, -0.25107099399745075, -0.2953803602843274, -0.22081437808892443]",0.6,"{'r_2111': 0.08374770604141175, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436382708}"
"[0.27188207571159967, -0.12509500733717602, -0.3450657537310314, -0.25795716322019296]",0.6,"{'r_2111': 0.08374770604148563, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436375887}"
"[0.39873320975056387, -0.18346017724328584, -0.0394952167887594, -0.3783113962173909]",0.6,"{'r_2111': 0.08374770604148563, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436375887}"
"[0.38842130914653333, -0.17871559348083962, -0.03847380512827819, -0.3943892922443489]",0.6,"{'r_2111': 0.08374770604148563, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436375887}"
"[0.2698500259830873, -0.2133645071157608, -0.0459330062261355, -0.47085246067501635]",0.6,"{'r_2111': 0.0837477060414921, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.3213946501065229, -0.2541197128286306, -0.054706766881374304, -0.36977887018347216]",0.6,"{'r_2111': 0.08374770604148978, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.28663768442646553, -0.22663814107725472, -0.15693474251881867, -0.3297894319774611]",0.6,"{'r_2111': 0.08374770604163168, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.18388506646978306, -0.14539389585136883, -0.4591530725609713, -0.2115679651178768]",0.6,"{'r_2111': 0.08374770604134525, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436366792}"
"[0.34670822393229545, -0.11638634774059893, -0.3675474053179967, -0.16935802300910893]",0.6,"{'r_2111': 0.08374770604149166, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436375887}"
"[0.5371245837882469, -0.18030714091457775, 0.020196772861364225, -0.2623715024358111]",0.6,"{'r_2111': 0.08374770604149197, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.42811066905006634, -0.1437123026226556, -0.21905601089913476, -0.2091210174281433]",0.6,"{'r_2111': 0.083747706041471, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436362244}"
"[0.3748006437562074, -0.12581668113568792, -0.1917782943504752, -0.30760438075762947]",0.6,"{'r_2111': 0.08374770604149008, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.31709351837178446, -0.26041251823218803, -0.16225066609674077, -0.2602432972992868]",0.6,"{'r_2111': 0.08374770604100767, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436372476}"
"[0.27786820313509014, -0.22819879411795865, -0.2658824964804742, -0.22805050626647702]",0.6,"{'r_2111': 0.08374770604149057, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436379297}"
"[0.28386308989469555, -0.23312208477871332, -0.2716187967831997, -0.2113960285433914]",0.6,"{'r_2111': 0.08374770604149057, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436379297}"
"[0.28739283734608045, -0.23602088393190526, -0.26256160764090963, -0.21402467108110468]",0.6,"{'r_2111': 0.0837477060415314, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436366792}"
"[0.28237309535632743, -0.2318984292720318, -0.2579755798924693, -0.22775289547917152]",0.6,"{'r_2111': 0.0837477060414947, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436377024}"
"[0.05454009403665168, -0.3055218048735912, -0.33987795876616705, -0.3000601423235901]",0.6,"{'r_2111': 0.08374770604137613, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.598775743635656}"
"[0.06068572624543095, -0.2272673089903315, -0.37817574624419803, -0.33387121852003954]",0.6,"{'r_2111': 0.08374770604149281, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.07437382841403703, -0.2785290856470464, -0.2379188119874792, -0.4091782739514374]",0.6,"{'r_2111': 0.08374770604149281, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
"[0.12214543914097707, -0.45743318860095544, -0.39073822592982727, -0.029683146328240213]",0.6,"{'r_2111': 0.08374770604149281, 'r_1714': -1.0, 'r_1761': 0.0, 'r_1808': 0.0, 'r_1654': -0.5987757436371339}"
