coefficients,accuracy,fluxes
"[0.30726978266297544, -0.11926021253957014, -0.17349685418482547, -0.36785782837213415, 0.032115322240494765]",1.0,{'r_2111': 0.08374711434088206}
"[0.2873708378740649, -0.2565001108487705, -0.03917966639339311, -0.40824452029871816, 0.008704864585053271]",1.0,{'r_2111': 0.08374711434089296}
"[0.22947551855836226, -0.20482417903897943, -0.23275184800617044, -0.3259973200036835, 0.0069511343928043735]",1.0,{'r_2111': 0.08374711434099527}
"[0.23340364313373035, -0.20833032599690857, -0.23673605625574393, -0.3144598518337003, 0.007070122779916861]",1.0,{'r_2111': 0.0837471143406834}
"[0.2711412163319925, -0.08033021481433164, -0.27501242646004415, -0.3653028957432149, 0.008213246650416787]",1.0,{'r_2111': 0.08374711434087621}
"[0.277412590269765, -0.08218821642108634, -0.2582437911510532, -0.3737521868202001, 0.008403215337895318]",1.0,{'r_2111': 0.08374711434089271}
"[0.277412590269765, -0.08218821642108634, -0.2582437911510532, -0.3737521868202001, 0.008403215337895318]",1.0,{'r_2111': 0.08374711434088211}
"[0.27741259378801575, -0.08218821602091504, -0.25824378989367397, -0.3737521850004149, 0.008403215296980382]",1.0,{'r_2111': 0.08374711434079365}
"[0.2774125916204764, -0.08218821195229553, -0.2582437924084324, -0.3737521886399853, 0.008403215378810254]",1.0,{'r_2111': 0.08374711434079365}
"[0.2774125916204764, -0.08218821682125765, -0.2582437875394703, -0.3737521886399853, 0.008403215378810254]",1.0,{'r_2111': 0.08374711434079365}
"[0.2774125916204764, -0.08218821682125765, -0.2582437924084324, -0.3737521837710232, 0.008403215378810254]",1.0,{'r_2111': 0.08374711434079365}
"[0.2774125889190536, -0.08218821602091504, -0.25824378989367397, -0.3737521850004149, 0.008403220165942459]",1.0,{'r_2111': 0.08374711434079365}
"[0.3754683785923291, -0.11123891792010002, -0.34952406972853195, -0.15239517145578296, 0.011373462303255899]",1.0,{'r_2111': 0.08374711434157621}
"[0.2358711774575748, -0.13610337804768116, -0.4276507492925789, -0.18645900212896432, 0.013915693073200798]",1.0,{'r_2111': 0.08374711434088203}
"[0.18496845227770556, -0.32253858732188695, -0.335360589897751, -0.146219785769473, 0.010912584733183468]",1.0,{'r_2111': 0.08374711434087632}
"[0.23551552112770544, -0.41067999727250787, -0.15373191966147537, -0.18617785152343846, 0.013894710414872849]",1.0,{'r_2111': 0.08374711434087632}
"[0.41581662813035203, -0.31382249371494214, -0.11747476067049972, -0.1422684280403519, 0.010617689443854193]",1.0,{'r_2111': 0.08374770604142688}
"[0.33280975318336564, -0.4507998212252396, -0.09402400832264875, -0.11386827081636564, 0.008498146452380423]",1.0,{'r_2111': 0.08374770604149126}
"[0.3171146940871293, -0.46140448738824397, -0.09623583976672345, -0.11654692094378614, 0.008698057814117158]",1.0,{'r_2111': 0.08374770604149082}
"[0.3459425069411819, -0.503349192129027, 0.014077729274856756, -0.12714180313729434, 0.009488768517640108]",1.0,{'r_2111': 0.011979764234455704}
"[0.2627298823950182, -0.3822741391943816, 0.010691487985894933, -0.33709813969678787, 0.007206350727917345]",1.0,{'r_2111': 0.011979764234455568}
"[0.2510103047156711, -0.3652220573061165, -0.05482151936906456, -0.3220612211790836, 0.006884897430064201]",1.0,{'r_2111': 0.08374770604165635}
"[0.2510103047156711, -0.3652220573061165, -0.05482151936906456, -0.3220612211790836, 0.006884897430064201]",1.0,{'r_2111': 0.08374770604123716}
"[0.2510103077035585, -0.36522205584916406, -0.054821519150369265, -0.3220612198943094, 0.006884897402598807]",1.0,{'r_2111': 0.08374770604149107}
"[0.25101030571700733, -0.36522205477384534, -0.054821519587759854, -0.3220612224638578, 0.006884897457529597]",1.0,{'r_2111': 0.08374770604149107}
"[0.25101030571700733, -0.36522205876306896, -0.05482151559853628, -0.3220612224638578, 0.006884897457529597]",1.0,{'r_2111': 0.08374770604149107}
"[0.25101030571700733, -0.36522205876306896, -0.054821519587759854, -0.3220612184746342, 0.006884897457529597]",1.0,{'r_2111': 0.08374770604149107}
"[0.2510103037143349, -0.36522205584916406, -0.054821519150369265, -0.3220612198943094, 0.006884901391822357]",1.0,{'r_2111': 0.08374770604149107}
"[0.12071019022913346, -0.42875894730555825, -0.06435870031439567, -0.3780895140321358, 0.008082648118776787]",1.0,{'r_2111': 0.08374711434092703}
"[0.1855504336034094, -0.12191319706875924, -0.0989293838972498, -0.5811826916716537, 0.01242429375892783]",1.0,{'r_2111': 0.08374711434088229}
"[0.13859971314255878, -0.09106491326308488, -0.32693162453092145, -0.4341232342322659, 0.009280514831169005]",1.0,{'r_2111': 0.08374711434088229}
"[0.20201255228652595, -0.13272939124415897, -0.47651102875473356, -0.17522044497447814, 0.013526582740103332]",1.0,{'r_2111': 0.08374711434088229}
"[0.4664666704285465, -0.08874269168694413, -0.3185946301254569, -0.11715215281154663, 0.009043854947505873]",1.0,{'r_2111': 0.0837477060412194}
"[0.44757987485895645, -0.08514958379212571, -0.3056950340123615, -0.15289782954678321, 0.008677677789773157]",1.0,{'r_2111': 0.08374770604149315}
"[0.36434122426111537, -0.09797992094179908, -0.35175715406845703, -0.17593647066718682, 0.009985230061441665]",1.0,{'r_2111': 0.08374770604149304}
"[0.3496322710326655, -0.13439570447246268, -0.3375562369544016, -0.16883367486506387, 0.009582112675406323]",1.0,{'r_2111': 0.0837477060414906}
"[0.47101384096172516, -0.18105375909770452, -0.10757613897690027, -0.22744753350999203, 0.012908727453678024]",1.0,{'r_2111': 0.0837477060414906}
"[0.36650307238506524, -0.3627654066469755, -0.08370663878975178, -0.17698040394653936, 0.010044478231668114]",1.0,{'r_2111': 0.08374770604149721}
"[0.2531294784044583, -0.25054801742904026, -0.3671516610236485, -0.12223351102424039, 0.00693733211861253]",1.0,{'r_2111': 0.0837477060414921}
"[0.23378563892322116, -0.23140144998048107, -0.3390943883548246, -0.18931133290331073, 0.006407189838162477]",1.0,{'r_2111': 0.0837477060414921}
"[0.26963032989409264, -0.26688059020040694, -0.3910853216581623, -0.06501419951432634, 0.007389558733011777]",1.0,{'r_2111': 0.08374770604187813}
"[0.26963032989409264, -0.26688059020040694, -0.3910853216581623, -0.06501419951432634, 0.007389558733011777]",1.0,{'r_2111': 0.08374770604149176}
"[0.2696303330212673, -0.2668805890577223, -0.3910853199836786, -0.06501419923595943, 0.007389558701372401]",1.0,{'r_2111': 0.08374770604149176}
"[0.26963033104855066, -0.26688058706145884, -0.39108532333264595, -0.06501419979269327, 0.007389558764651153]",1.0,{'r_2111': 0.08374770604149176}
"[0.26963033104855066, -0.2668805913430916, -0.39108531905101324, -0.06501419979269327, 0.007389558764651153]",1.0,{'r_2111': 0.08374770604149176}
"[0.26963033104855066, -0.2668805913430916, -0.39108532333264595, -0.06501419551106057, 0.007389558764651153]",1.0,{'r_2111': 0.08374770604149176}
"[0.26963032873963466, -0.2668805890577223, -0.3910853199836786, -0.06501419923595943, 0.007389562983005064]",1.0,{'r_2111': 0.08374770604149176}
"[0.36266740069961684, -0.01391467770376841, -0.5260309443423884, -0.08744762043531368, 0.009939356818912715]",1.0,{'r_2111': 0.08374770604137191}
"[0.668310424257624, -0.025641466924444727, -0.12658689460241168, -0.16114532544337917, 0.018315888772140427]",1.0,{'r_2111': 0.08374770604148336}
"[0.4225408446373431, -0.044640835634671576, -0.220383052658448, -0.2805479892242682, 0.031887277845269124]",1.0,{'r_2111': 0.08374711434031719}
"[0.2851717024735558, -0.3552306177415715, -0.14873594143749352, -0.18934109856594625, 0.02152063978143297]",1.0,{'r_2111': 0.08374711434089305}
"[0.3089190177326858, -0.3848120011538575, -0.16112174010209698, -0.12183449698874498, 0.023312744022614667]",1.0,{'r_2111': 0.08374711434087125}
"[0.5639306066286469, -0.24281486571174551, -0.10166718701294138, -0.07687709046670833, 0.014710250179957866]",1.0,{'r_2111': 0.08374770604153227}
"[0.3439739038916373, -0.14810683495459345, -0.4520548431935069, -0.046891785295628846, 0.008972632664633473]",1.0,{'r_2111': 0.08374770604149083}
"[0.2604232369034993, -0.3550302129693467, -0.34225150277517613, -0.03550185165999875, 0.006793195691979145]",1.0,{'r_2111': 0.08374770604157465}
"[0.2604232369034993, -0.3550302129693467, -0.34225150277517613, -0.03550185165999875, 0.006793195691979145]",1.0,{'r_2111': 0.08374770604178144}
"[0.26042323981454, -0.35503021157191583, -0.3422515014280434, -0.035501851520260266, 0.006793195665240515]",1.0,{'r_2111': 0.08374770604149558}
"[0.2604232379285486, -0.3550302104306875, -0.34225150412230887, -0.035501851799737236, 0.006793195718717775]",1.0,{'r_2111': 0.08374770604149558}
"[0.2604232379285486, -0.3550302143667776, -0.34225150018621875, -0.035501851799737236, 0.006793195718717775]",1.0,{'r_2111': 0.08374770604149558}
"[0.2604232379285486, -0.3550302143667776, -0.34225150412230887, -0.035501847863647164, 0.006793195718717775]",1.0,{'r_2111': 0.08374770604149558}
"[0.26042323587844995, -0.35503021157191583, -0.3422515014280434, -0.035501851520260266, 0.006793199601330561]",1.0,{'r_2111': 0.08374770604149558}
"[0.35673308801976494, -0.11650716524903343, -0.4688231239120782, -0.048631164114529134, 0.009305458704594274]",1.0,{'r_2111': 0.08374770604149287}
"[0.43281643166804884, -0.14135558831047504, -0.355534746246421, -0.05900312482016687, 0.011290108954888228]",1.0,{'r_2111': 0.08374770604149129}
"[0.31599362779822693, -0.10320187010376175, -0.2595712779243409, -0.3129904629801015, 0.008242761193568947]",1.0,{'r_2111': 0.08374770604149129}
"[0.24616722272915328, -0.3013710228162577, -0.20221275040297101, -0.2438276795306813, 0.006421324520936729]",1.0,{'r_2111': 0.083747706041174}
"[0.2502984521707901, -0.3064286938924943, -0.20560632676410276, -0.23113743865035583, 0.0065290885222570256]",1.0,{'r_2111': 0.08374770604149642}
"[0.29968211910872733, -0.16958767837094377, -0.24617227622639856, -0.2767406542843402, 0.007817272009590141]",1.0,{'r_2111': 0.08374770604153019}
"[0.3054618148250033, -0.17285836125695916, -0.2509199764048514, -0.26279181090782644, 0.007968036605359701]",1.0,{'r_2111': 0.08374770604148633}
"[0.14376963485645972, -0.21310070624823632, -0.30933548018645185, -0.3239711408432447, 0.009823037865607395]",1.0,{'r_2111': 0.08374711434088196}
"[0.14376963485645972, -0.21310070624823632, -0.30933548018645185, -0.3239711408432447, 0.009823037865607395]",1.0,{'r_2111': 0.08374711434088229}
"[0.1437696397298068, -0.21310070503534578, -0.30933547842582854, -0.3239711389993206, 0.00982303780969829]",1.0,{'r_2111': 0.08374711434088263}
"[0.1437696356747434, -0.21310070176949605, -0.3093354819470752, -0.3239711426871688, 0.009823037921516498]",1.0,{'r_2111': 0.08374711434088263}
"[0.1437696356747434, -0.21310070746112686, -0.3093354762554444, -0.3239711426871688, 0.009823037921516498]",1.0,{'r_2111': 0.08374711434088263}
"[0.1437696356747434, -0.21310070746112686, -0.3093354819470752, -0.323971136995538, 0.009823037921516498]",1.0,{'r_2111': 0.08374711434088263}
"[0.14376963403817605, -0.21310070503534578, -0.30933547842582854, -0.3239711389993206, 0.00982304350132904]",1.0,{'r_2111': 0.08374711434088263}
"[0.15486113874386084, -0.2295409463178454, -0.2560522662863102, -0.3489647855141533, 0.01058086313783022]",1.0,{'r_2111': 0.08374711434088229}
"[0.10144681917950552, -0.24404835335093653, -0.27223523716078446, -0.3710199972961027, 0.011249593012670851]",1.0,{'r_2111': 0.08374711434087487}
"[0.12893297727786138, -0.039229644962036514, -0.3459950733889113, -0.47154472922769236, 0.01429757514349844]",1.0,{'r_2111': 0.08374711434126528}
"[0.15784232151426544, -0.0480257135429655, -0.19935412896273647, -0.5772744594170999, 0.01750337656293268]",1.0,{'r_2111': 0.08374711434092359}
"[0.34637712943875915, -0.10539004138226067, -0.437472727652679, -0.07234981161678321, 0.03841028990951793]",1.0,{'r_2111': 0.08374711434088393}
"[0.14874742461255427, -0.6158206877204924, -0.18786731584156316, -0.031069742296893486, 0.016494829528496718]",1.0,{'r_2111': 0.08374711434060608}
"[0.0791468771490768, -0.3276714500693285, -0.09996214325033803, -0.48444281121369653, 0.008776718317560092]",1.0,{'r_2111': 0.0837471143409525}
"[0.0791468771490768, -0.3276714500693285, -0.09996214325033803, -0.48444281121369653, 0.008776718317560092]",1.0,{'r_2111': 0.0837471143408826}
"[0.07914688183196106, -0.32767144840299606, -0.09996214274199296, -0.48444280875012274, 0.00877671827292718]",1.0,{'r_2111': 0.08374711434088225}
"[0.0791468775515684, -0.3276714466502851, -0.0999621437586831, -0.4844428136772703, 0.008776718362193002]",1.0,{'r_2111': 0.08374711434088225}
"[0.0791468775515684, -0.32767145173566103, -0.09996213867330717, -0.4844428136772703, 0.008776718362193002]",1.0,{'r_2111': 0.08374711434088225}
"[0.0791468775515684, -0.32767145173566103, -0.0999621437586831, -0.48444280859189437, 0.008776718362193002]",1.0,{'r_2111': 0.08374711434088225}
"[0.07914687674658517, -0.32767144840299606, -0.09996214274199296, -0.48444280875012274, 0.008776723358303066]",1.0,{'r_2111': 0.08374711434088225}
"[0.13451019956044175, -0.30797126153217724, -0.0939522419660097, -0.45531725049011756, 0.008249046451253704]",1.0,{'r_2111': 0.08374711434098082}
"[0.1616826231363579, -0.16817444263068562, -0.1129315470517942, -0.5472959497424343, 0.009915437438727883]",1.0,{'r_2111': 0.08374711434160079}
"[0.13349892248291545, -0.1388591206949115, -0.26756085261371354, -0.4518940758912571, 0.008187028317202433]",1.0,{'r_2111': 0.08374711434160079}
"[0.14665434302403266, -0.15254275270284093, -0.29392717431135673, -0.3978819250916807, 0.008993804870088967]",1.0,{'r_2111': 0.08374711434160079}
"[0.12683160430526502, -0.13192409888108209, -0.38936449209849067, -0.3441016600181794, 0.0077781446969828905]",1.0,{'r_2111': 0.08374711434088233}
"[0.1402856529349266, -0.039840304373671795, -0.430667516215005, -0.380603291396185, 0.00860323508021167]",1.0,{'r_2111': 0.08374711434120806}
"[0.1377342571338615, -0.05730286996410515, -0.42283490276139846, -0.3736812033620635, 0.008446766778571375]",1.0,{'r_2111': 0.08374711434099512}
"[0.13468914722904046, -0.05603598443734195, -0.41348662022591126, -0.38752822741334364, 0.008260020694362689]",1.0,{'r_2111': 0.08374711434079289}
"[0.20474718552302845, -0.08518288472082802, -0.10841395724234186, -0.5890995340454758, 0.012556438468325878]",1.0,{'r_2111': 0.08374711434095437}
"[0.3076311654606457, -0.12798666822709912, -0.16289118667719663, -0.38262502164799983, 0.018865957987058733]",1.0,{'r_2111': 0.08374711434103181}
"[0.3076311654606457, -0.12798666822709912, -0.16289118667719663, -0.38262502164799983, 0.018865957987058733]",1.0,{'r_2111': 0.08374711434088124}
"[0.3076311730291013, -0.12798666682804508, -0.16289118489659263, -0.38262501746543076, 0.01886595778083026]",1.0,{'r_2111': 0.08374711434088401}
"[0.3076311688234384, -0.12798665869490466, -0.16289118845780065, -0.38262502583056907, 0.018865958193287208]",1.0,{'r_2111': 0.08374711434088401}
"[0.3076311688234384, -0.12798666962615318, -0.1628911775265521, -0.38262502583056907, 0.018865958193287208]",1.0,{'r_2111': 0.08374711434088401}
"[0.3076311688234384, -0.12798666962615318, -0.16289118845780065, -0.3826250148993205, 0.018865958193287208]",1.0,{'r_2111': 0.08374711434088401}
"[0.307631162097853, -0.12798666682804505, -0.1628911848965926, -0.3826250174654307, 0.018865968712078567]",1.0,{'r_2111': 0.08374711434088401}
"[0.4325375243332506, -0.10489731481459454, -0.13350490583192567, -0.3135977981748342, 0.01546245684539505]",1.0,{'r_2111': 0.08374711434097953}
"[0.37114363277944995, -0.2319471870042941, -0.11455536908784733, -0.2690860780822605, 0.013267733046148183]",1.0,{'r_2111': 0.08374711434088286}
"[0.35649022010802084, -0.22278949831191988, -0.11003251877137803, -0.2979438635302946, 0.012743899278386638]",1.0,{'r_2111': 0.08374711434110489}
"[0.3370578365630145, -0.26515546436684606, -0.10403461479931218, -0.2817028585758043, 0.012049225695022979]",1.0,{'r_2111': 0.08374711434131756}
"[0.3550646820595004, -0.2793210257674935, -0.05616891190979614, -0.29675244146643853, 0.01269293879677133]",1.0,{'r_2111': 0.08374711434089732}
"[0.31501186341067516, -0.24781241633617163, -0.049832817794843005, -0.37608178158496314, 0.011261120873347094]",1.0,{'r_2111': 0.08374711434089732}
"[0.4844205580484295, -0.18652437976436745, -0.03750835235989378, -0.28307064709644425, 0.008476062730865054]",1.0,{'r_2111': 0.08374770604154683}
"[0.5007281121239617, -0.15913950221176476, -0.03877103511402234, -0.2925999492865046, 0.008761401263746572]",1.0,{'r_2111': 0.08374770604148803}
"[0.5338527030762463, -0.16966703359552274, -0.04133584952698008, -0.24580342088685897, 0.009340992914391878]",1.0,{'r_2111': 0.08374770604146732}
"[0.5338527030762463, -0.16966703359552274, -0.04133584952698008, -0.24580342088685897, 0.009340992914391878]",1.0,{'r_2111': 0.08374770604149127}
"[0.5338527055991875, -0.16966703267722946, -0.04133584930325699, -0.24580341955649077, 0.00934099286383538]",1.0,{'r_2111': 0.08374770604148397}
"[0.5338527059656312, -0.16966702910149006, -0.04133584975070317, -0.2458034222172272, 0.009340992964948376]",1.0,{'r_2111': 0.08374770604148397}
"[0.5338527059656312, -0.16966703451381604, -0.04133584433837719, -0.2458034222172272, 0.009340992964948376]",1.0,{'r_2111': 0.08374770604148397}
"[0.5338527059656312, -0.16966703451381604, -0.04133584975070317, -0.24580341680490123, 0.009340992964948376]",1.0,{'r_2111': 0.08374770604148397}
